"round_id","coder_id","handle","point_total","num_submissions","attended","system_point_total","placed","old_rating","new_rating","old_vol","new_vol","rated_ind","advanced","provisional_placed","num_ratings"
13768,283329,"JacoCronje",79.08,9,"Y",757.6,15,2151,2190,219,215,1,"N",14,32
13768,21651807,"marsavic",78.62,4,"Y",754.16,16,2209,2246,378,348,1,"N",15,15
13768,307060,"AdrianKuegel",76.15,24,"Y",744.48,17,2112,2152,201,198,1,"N",17,14
13768,22689544,"wata",72.87,6,"Y",729.06,18,2600,2568,340,314,1,"N",18,10
13768,22696044,"ilyoan",71.32,24,"Y",724.73,19,1892,1989,429,408,1,"N",20,6
13768,22744421,"tomerun",71.75,13,"Y",688.86,20,1691,1824,374,397,1,"N",19,5
13768,22689499,"tpelkone",67.57,16,"Y",666.42,21,2620,2575,293,286,1,"N",21,22
13768,20342742,"olg2002",64.15,13,"Y",641.42,22,2208,2221,334,302,1,"N",23,17
13768,22727735,"ika",64.55,15,"Y",640.85,23,2321,2317,387,347,1,"N",22,12
13768,269788,"Maris",61.98,8,"Y",624.04,24,1839,1912,415,393,1,"N",27,12
13768,16056366,"rahulgarg123",62.52,21,"Y",623.3,25,1768,1847,335,337,1,"N",25,17
13768,307638,"Wernie",61.08,10,"Y",615.33,26,1471,1629,410,440,1,"N",28,5
13768,22657109,"RatonulBolnav",62.79,15,"Y",605.45,27,2221,2218,370,334,1,"N",24,20
13768,22685656,"Mimino",61.05,20,"Y",596.33,28,1918,1959,231,222,1,"N",29,20
13768,22653042,"carlop",59.96,5,"Y",593.04,29,1356,1497,352,415,1,"N",30,14
13768,20783604,"Stefan70",62.19,5,"Y",591.4,30,2090,2093,241,217,1,"N",26,18
13768,274023,"venco",59.25,9,"Y",576.62,31,2464,2403,181,211,1,"N",31,38
13768,14927744,"blackmath",58.49,9,"Y",572.25,32,2025,2038,392,355,1,"N",32,21
13768,22751549,"jlahd",58.41,8,"Y",568.68,33,2014,2023,254,227,1,"N",33,10
13768,22652963,"walrus71",56.82,15,"Y",565.8,34,1714,1784,241,249,1,"N",36,9
13768,7454301,"paranoia",56.33,32,"Y",558.35,35,2218,2194,339,312,1,"N",38,39
13768,15432940,"brinky",58.06,14,"Y",557.78,36,1689,1753,450,411,1,"N",34,8
13768,22000198,"murrayr",55.88,8,"Y",551.77,37,2177,2151,283,263,1,"N",39,29
13768,22719847,"irori",57.38,4,"Y",542.12,38,2284,2244,463,419,1,"N",35,9
13768,22659422,"levlam",56.36,10,"Y",536.82,39,1891,1907,279,250,1,"N",37,13
13768,22672593,"slimper",48.98,11,"Y",494.37,40,1667,1731,349,322,1,"N",41,6
13768,16058913,"siara",50.5,8,"Y",489.86,41,1502,1578,374,366,1,"N",40,17
13768,16067643,"mhoefs",48.64,12,"Y",478.4,42,1788,1819,241,218,1,"N",42,8
13768,22691091,"delicato",48.26,1,"Y",475.25,43,2285,2216,218,238,1,"N",44,11
13768,22682274,"chokudai",46.98,29,"Y",468.14,44,2258,2210,671,589,1,"N",46,5
13768,22692775,"nocut98",47.6,18,"Y",461.65,45,1743,1772,341,303,1,"N",45,8
13768,22713340,"MarkByers",45.76,10,"Y",456.84,46,1810,1822,359,317,1,"N",48,10
13768,22659690,"gedluk",48.48,10,"Y",452.91,47,1931,1918,328,294,1,"N",43,17
13768,22655287,"cant_dance",45.3,24,"Y",446.42,48,2065,2017,229,219,1,"N",50,6
13768,8527113,"Krzysan",46.68,11,"Y",446.04,49,2108,2061,304,289,1,"N",47,13
13768,11949053,"Narunas",43.94,8,"Y",445.95,50,1655,1691,276,247,1,"N",52,6
13768,7501828,"BjarkeDahlEbert",44.9,5,"Y",437.85,51,1876,1861,291,260,1,"N",51,13
13768,21730678,"Hephest",45.75,10,"Y",434.68,52,1752,1753,532,474,1,"N",49,17
13768,15927969,"anothermat",43.44,26,"Y",427.43,53,1841,1828,268,240,1,"N",53,16
13768,15881985,"pashka",42.33,15,"Y",424.41,54,1705,1710,479,405,1,"N",54,4
13768,22696291,"ALight",40,9,"Y",397.56,55,1939,1902,375,340,1,"N",55,12
13768,22679311,"kita_masa",39.35,7,"Y",375.12,56,1807,1785,450,388,1,"N",56,4
13768,15025482,"hubPL",33.82,12,"Y",365.56,57,1333,1381,590,522,1,"N",59,7
13768,22051338,"AS1_PML30",34.75,7,"Y",348.66,58,1580,1604,294,260,1,"N",58,7
13768,22672296,"eraserhd",34.89,5,"Y",345.04,59,1700,1695,313,279,1,"N",57,17
13768,22671337,"MIPT_Alex",32.43,14,"Y",331.16,60,1969,1891,301,283,1,"N",61,4
13768,19740398,"TrePe",32.33,8,"Y",320.28,61,1556,1574,269,242,1,"N",62,15
13768,22694931,"quimey",32.78,11,"Y",317.68,62,1822,1785,261,242,1,"N",60,12
13768,22668025,"h3r0k1ll3r",26.82,12,"Y",275.47,63,1770,1724,309,263,1,"N",63,3
13768,10403062,"rguiu",25.22,5,"Y",258.1,64,1666,1655,220,197,1,"N",64,16
13768,22674555,"Grifff",22.94,3,"Y",248.89,65,1806,1757,409,369,1,"N",66,8
13768,20356296,"pawko",24.07,7,"Y",243.74,66,1733,1700,275,251,1,"N",65,11
13768,20153785,"Fory",21.62,4,"Y",234.21,67,1710,1679,336,308,1,"N",67,26
13768,299709,"Modulator",21.19,7,"Y",231.02,68,1872,1772,301,288,1,"N",68,3
13768,15584662,"0moikane",21.18,4,"Y",229.42,69,1681,1650,223,206,1,"N",69,12
13768,15193859,"{dano}",20.81,2,"Y",225.14,70,2020,1907,382,387,1,"N",70,5
13768,7451795,"jeroen",19.63,4,"Y",222.14,71,1806,1707,455,402,1,"N",73,3
13768,7442498,"marek.cygan",20.31,4,"Y",221.68,72,1796,1720,375,354,1,"N",71,7
13768,22627322,"haskell-master",19.86,2,"Y",215.07,73,1819,1746,463,438,1,"N",72,18
13768,21465056,"albert",18.57,1,"Y",209.52,74,1736,1669,209,220,1,"N",75,8
13768,22005262,"r1cs1",19.21,3,"Y",207.77,75,1433,1421,329,294,1,"N",74,17
13768,14949197,"StTwister",17.28,4,"Y",186.3,76,1793,1705,429,412,1,"N",76,10
13768,11780323,"stubbscroll",16.23,3,"Y",176.45,77,1643,1585,288,279,1,"N",77,13
13768,269991,"yasha",15.16,5,"Y",175.41,78,1550,1512,216,208,1,"N",81,21
13768,22767514,"azukun",15.26,6,"Y",173.78,79,1610,1509,404,364,1,"N",80,3
13768,11818890,"jthread",15.73,6,"Y",167.2,80,1426,1394,311,285,1,"N",78,19
13768,22228040,"_pperm",14.65,9,"Y",164,81,1807,1695,317,353,1,"N",82,12
13768,22376958,"espr1t",15.65,3,"Y",154.93,82,1455,1375,341,304,1,"N",79,3
13768,8355516,"Eryx",13.48,2,"Y",151.89,83,1462,1391,413,386,1,"N",83,9
13768,21547660,"otinn",12.54,8,"Y",149.62,84,1509,1427,352,345,1,"N",85,9
13768,22629602,"wojtekf",13.17,4,"Y",142.44,85,1186,1153,392,353,1,"N",84,12
13768,7313615,"covganet",11.34,2,"Y",121.42,86,1752,1616,242,337,1,"N",87,12
13768,20958407,"rlblaster",11.36,1,"Y",117.43,87,1598,1467,351,389,1,"N",86,8
13768,22221928,"UdH-WiNGeR",10.92,4,"Y",116.36,88,1725,1519,321,424,1,"N",88,4
13768,150796,"paisa",8.94,2,"Y",92.21,89,1624,1473,292,387,1,"N",89,12
13768,10239268,"rmartinelli",8.89,2,"Y",91.89,90,1247,1078,634,613,1,"N",90,5
13768,10233638,"goldendf",8.75,1,"Y",89.86,91,1882,1639,309,548,1,"N",91,15
13791,22749723,"pbkodali","",0,"N","","","","","","",0,"N","",1
13791,22771430,"JetAn","",0,"N","","","","","","",0,"N","",4
13791,22742090,"Fujiwaranosai","",0,"N","","","","","","",0,"N","",1
13791,22778862,"chanchanyuan","",0,"N","","","","","","",0,"N","",0
13791,22712299,"pankaj4u4m","",0,"N","","","","","","",0,"N","",0
13791,22755349,"matkofizlik","",0,"N","","","","","","",0,"N","",0
13791,22626945,"peanutX","",0,"N","","","","","","",0,"N","",0
13791,22769572,"skywwz","",0,"N","","","","","","",0,"N","",0
13791,22772740,"Resharper","",0,"N","","","","","","",0,"N","",0
13791,22774006,"plaban","",0,"N","","","","","","",0,"N","",0
13791,22777847,"cjunior_hqu","",0,"N","","","","","","",0,"N","",0
13791,22762043,"Beck7am","",0,"N","","","","","","",0,"N","",0
13791,22735886,"OneMan","",0,"N","","","","","","",0,"N","",3
13791,22778177,"add201","",0,"N","","","","","","",0,"N","",0
13791,22778976,"Thenmal","",0,"N","","","","","","",0,"N","",0
13791,20224967,"overlook","",0,"N","","","","","","",0,"N","",0
13791,22778416,"shaggy_x","",0,"N","","","","","","",0,"N","",0
13791,22683491,"fredking","",0,"N","","","","","","",0,"N","",0
13791,22707720,"rubensmatos","",0,"N","","","","","","",0,"N","",0
13791,22739068,"finder","",0,"N","","","","","","",0,"N","",0
13791,22778090,"jatinbatra","",0,"N","","","","","","",0,"N","",0
13791,22730231,"BC_SaNtiAgO","",0,"N","","","","","","",0,"N","",0
13791,22776404,"pisigma","",0,"N","","","","","","",0,"N","",0
13791,21395755,"prabhuanand","",0,"N","","","","","","",0,"N","",0
13791,22697187,"Jyc1988cn","",0,"N","","","","","","",0,"N","",0
13791,15511417,"ltdtl","",0,"N","","","","","","",0,"N","",2
13791,22750058,"Nosyan","",0,"N","","","","","","",0,"N","",0
13791,22777196,"chera_lary","",0,"N","","","","","","",0,"N","",0
13791,22694092,"shankhs","",0,"N","","","","","","",0,"N","",0
13791,22778781,"Vilnur","",0,"N","","","","","","",0,"N","",0
13791,282718,"Rustyoldman","",0,"N","","","","","","",0,"N","",20
13791,15637891,"parvez","",0,"N","","","","","","",0,"N","",0
13791,22775329,"ravula","",0,"N","","","","","","",0,"N","",0
13791,21764696,"g3zundheit","",0,"N","","","","","","",0,"N","",13
13791,22744402,"riteshja88","",0,"N","","","","","","",0,"N","",2
13791,22777704,"cin[Mukul]","",0,"N","","","","","","",0,"N","",0
13791,15391415,"winterflame","",0,"N","","","","","","",0,"N","",4
13791,22778574,"mail","",0,"N","","","","","","",0,"N","",0
13791,22765927,"akkii","",0,"N","","","","","","",0,"N","",0
13791,21287198,"manish_naraina","",0,"N","","","","","","",0,"N","",0
13791,22747740,"Afshin","",0,"N","","","","","","",0,"N","",0
13791,13365783,"d_jash","",0,"N","","","","","","",0,"N","",4
13791,22762797,"mahmoud.salmi","",0,"N","","","","","","",0,"N","",0
13791,22772844,"kumaranurag","",0,"N","","","","","","",0,"N","",0
13791,22763867,"lyq00","",0,"N","","","","","","",0,"N","",0
13791,22664011,"keshav_57","",0,"N","","","","","","",0,"N","",0
13791,22746819,"mickey8498","",0,"N","","","","","","",0,"N","",0
13791,22777545,"kiteyjyang","",0,"N","","","","","","",0,"N","",0
13791,22778391,"palladdium","",0,"N","","","","","","",0,"N","",0
13791,22683512,"Raivall","",0,"N","","","","","","",0,"N","",0
13791,22751490,"huangbo","",0,"N","","","","","","",0,"N","",0
13791,22729375,"dpxsun","",0,"N","","","","","","",0,"N","",0
13791,22741836,"denny86","",0,"N","","","","","","",0,"N","",0
13791,22777985,"davidnr","",0,"N","","","","","","",0,"N","",0
13791,22746930,"igonek","",0,"N","","","","","","",0,"N","",0
13791,22778304,"likecrazy","",0,"N","","","","","","",0,"N","",0
13791,22778302,"kindaichinisan","",0,"N","","","","","","",0,"N","",0
13791,22762749,"marimarek","",0,"N","","","","","","",0,"N","",3
13791,22775917,"goldenweilai","",0,"N","","","","","","",0,"N","",1
13791,22775825,"zhanshen","",0,"N","","","","","","",0,"N","",0
13791,22697421,"sky58","",0,"N","","","","","","",0,"N","",0
13791,7296885,"gsbhatia","",0,"N","","","","","","",0,"N","",0
13791,22729144,"3ndwind","",0,"N","","","","","","",0,"N","",0
13791,22717415,"xiaowuc1","",0,"N","","","","","","",0,"N","",4
13791,22777674,"muyang","",0,"N","","","","","","",0,"N","",0
13791,22760432,"hm22","",0,"N","","","","","","",0,"N","",0
13791,22776229,"gnaggnoyil","",0,"N","","","","","","",0,"N","",0
13791,22723591,"zja","",0,"N","","","","","","",0,"N","",0
13791,22653720,"ainu7","",0,"N","","","","","","",0,"N","",7
13791,22653006,"michalkowalski","",0,"N","","","","","","",0,"N","",0
13791,22698037,"Jollibee1","",0,"N","","","","","","",0,"N","",0
13791,22749186,"yuraway","",0,"N","","","","","","",0,"N","",0
13791,22754190,"ramkrishanbhatt","",0,"N","","","","","","",0,"N","",0
13791,8471704,"cypressx","",0,"N","","","","","","",0,"N","",0
13791,22774544,"Kang_TY","",0,"N","","","","","","",0,"N","",0
13791,22743202,"feyyaz","",0,"N","","","","","","",0,"N","",0
13791,22776950,"Leo628",83.4,25,"Y",822.64,1,1189,1585,385,580,1,"N",1,1
13791,22697196,"dgsquare",77.34,5,"Y",736.75,2,1130,1414,342,502,1,"N",2,3
13791,15781032,"brajeshlkw",72.02,30,"Y",706.62,3,1501,1591,245,289,1,"N",3,49
13791,22716606,"thinfaifai",59.69,4,"Y",613.76,4,1481,1589,359,371,1,"N",4,8
13791,16017427,"gorbunov",58.82,11,"Y",599.51,5,1407,1506,399,405,1,"N",5,16
13791,10410154,"dengel",46.38,4,"Y",579.76,6,1892,1917,438,389,1,"N",8,10
13791,22758833,"mTogop",55.86,12,"Y",572.8,7,988,1166,359,438,1,"N",6,6
13791,22748650,"marco.fago",49.01,8,"Y",531.99,8,1563,1620,322,296,1,"N",7,6
13791,22722755,"De_nis",43.16,9,"Y",486.57,9,1648,1676,287,255,1,"N",10,7
13791,22696357,"nodchip",42,8,"Y",485.58,10,1065,1195,262,333,1,"N",11,9
13791,14973028,"zjujacky",43.48,14,"Y",478.92,11,1189,1363,385,371,1,"N",9,1
13791,22739971,"imazato",41.61,10,"Y",462.84,12,1143,1321,385,374,1,"N",12,2
13791,22694152,"rugila",40.53,6,"Y",446.26,13,1464,1498,259,239,1,"N",13,14
13791,22688436,"foota",40.06,9,"Y",425.56,14,1189,1337,385,353,1,"N",14,1
13791,22696096,"denton",36.43,9,"Y",408.91,15,1206,1286,356,344,1,"N",17,8
13791,22723549,"Seido",35.11,7,"Y",394.11,16,1695,1682,385,301,1,"N",19,2
13791,22771080,"atsushi071a",37.15,4,"Y",393.07,17,1210,1290,348,327,1,"N",16,5
13791,16003541,"kurtt",35.28,5,"Y",388.5,18,1118,1220,350,337,1,"N",18,4
13791,22755776,"yoshibo-",33.57,13,"Y",377.75,19,1204,1292,405,358,1,"N",20,3
13791,9954114,"pinc",31.28,2,"Y",363.69,20,1290,1338,278,252,1,"N",24,5
13791,21159810,"darko_aleksic",32.48,4,"Y",359.17,21,1264,1299,153,154,1,"N",22,26
13791,138663,"Sord",37.53,5,"Y",356.19,22,1530,1521,312,274,1,"N",15,8
13791,13274356,"kishore_g84",31.46,3,"Y",355.54,23,1216,1255,285,267,1,"N",23,22
13791,22773840,"Ram-Li-Czech",30.88,10,"Y",353.53,24,1232,1287,343,294,1,"N",27,3
13791,22653133,"bulda.e.bien",31,7,"Y",350.3,25,1205,1251,227,209,1,"N",25,5
13791,22777371,"pubbaPG",32.7,8,"Y",339.02,26,1189,1258,385,313,1,"N",21,1
13791,22718258,"[MinWoo]",29.11,4,"Y",337.81,27,914,1037,301,306,1,"N",28,3
13791,22755323,"adimoldovan",30.98,8,"Y",336.99,28,967,1043,363,344,1,"N",26,6
13791,22776438,"danielmcd",28.87,4,"Y",325.28,29,1189,1241,385,308,1,"N",29,1
13791,20771416,"alex_kasycky",27.99,3,"Y",324.6,30,1166,1195,300,272,1,"N",33,13
13791,7527926,"Softwalker",28.82,4,"Y",323.53,31,1179,1201,254,232,1,"N",30,28
13791,22695306,"zolac",28.7,5,"Y",322.15,32,1343,1335,385,301,1,"N",31,2
13791,22662340,"restricteur",28.04,4,"Y",313.89,33,1221,1231,252,225,1,"N",32,16
13791,22714790,"xebro",26.86,9,"Y",303.92,34,1096,1135,353,305,1,"N",34,4
13791,110873,"Minesweeper",25.57,12,"Y",300.18,35,1120,1143,465,410,1,"N",37,8
13791,22020968,"QASH",25.91,4,"Y",297.27,36,1168,1182,304,262,1,"N",36,5
13791,22535512,"osadly",26.04,2,"Y",291.04,37,1180,1186,153,137,1,"N",35,17
13791,22720494,"gero",24.98,1,"Y",285.99,38,1104,1129,338,281,1,"N",38,3
13791,22672276,"Akim",23.9,3,"Y",279.48,39,1189,1189,385,301,1,"N",40,1
13791,22683368,"piva",24.21,4,"Y",276.83,40,1464,1394,221,222,1,"N",39,5
13791,15263786,"Pritam",21.99,1,"Y",246.28,41,1373,1320,268,242,1,"N",41,4
13791,20994662,"baseballnut",20.47,11,"Y",232.47,42,1161,1158,143,129,1,"N",42,37
13791,22777781,"kamkha",20.23,4,"Y",225.01,43,1189,1168,385,302,1,"N",43,1
13791,22720761,"samsat",20.02,2,"Y",222.82,44,901,944,290,262,1,"N",45,6
13791,22706183,"jesdes",20.2,1,"Y",219.51,45,1079,1083,214,185,1,"N",44,6
13791,20539063,"bohuss",19.75,1,"Y",218.54,46,985,1000,269,243,1,"N",46,24
13791,22660410,"SethHoyt",19.51,4,"Y",216.71,47,1135,1120,318,281,1,"N",47,9
13791,22674349,"ManishRamani",19.29,4,"Y",214.59,48,719,807,385,320,1,"N",48,2
13791,15795618,"linubik",18.33,1,"Y",205.09,49,720,777,263,257,1,"N",49,11
13791,22765808,"rrr_guru",16.96,2,"Y",191.46,50,924,945,313,260,1,"N",50,3
13791,20904703,"danielf",13.42,3,"Y",137.65,51,1524,1401,219,278,1,"N",51,5
13791,22629497,"huangwm999",11.3,2,"Y",134,52,1189,1121,385,313,1,"N",53,1
13791,22745913,"harri",12.07,4,"Y",128.25,53,1189,1115,385,315,1,"N",52,1
13791,22744390,"wsobolewski",11.25,1,"Y",120.03,54,1189,1109,385,317,1,"N",54,1
13791,20314022,"tactoth",9.57,1,"Y",108.82,55,1112,1049,385,311,1,"N",55,2
13791,22681653,"Natan.Lima",8.92,1,"Y",98.97,56,1189,1098,385,322,1,"N",56,1
13791,21206763,"kvkrao1951",7.14,4,"Y",82.21,57,788,809,230,209,1,"N",58,15
13791,22715119,"jawbreaker",7.15,3,"Y",78.89,58,718,750,385,303,1,"N",57,2
13791,22777747,"crak",6.66,2,"Y",72.32,59,1189,1080,385,330,1,"N",59,1
13791,22690148,"jflipp",2.93,1,"Y",30.85,60,1187,1120,245,249,1,"N",61,9
13791,22754099,"y-signal",3.95,1,"Y",26.63,61,1189,1067,385,337,1,"N",60,1
13791,15896190,"izhari",0.54,1,"Y",5.18,62,667,693,221,204,1,"N",62,18
13791,15337192,"libe",0.32,1,"Y",3.03,63,613,643,349,291,1,"N",63,3
13791,22692135,"_konstantin",0.04,2,"Y",0.46,64,1169,1031,385,346,1,"N",64,2
13791,20433564,"dinkeza","",0,"Y",0,65,1189,972,385,405,1,"N",65,1
13791,22628471,"RutZap","",0,"Y",0,65,1189,972,385,405,1,"N",65,1
13791,21162075,"cwilkes","",0,"Y",0,65,1321,1144,276,378,1,"N",65,5
13791,22681945,"danielUK","",0,"Y",0,65,1527,1213,385,495,1,"N",65,2
13791,22718910,"tygrysek","",0,"Y",0,65,652,613,301,254,1,"N",65,3
13791,15421915,"cyberwizard","",0,"Y",0,65,1189,972,385,405,1,"N",65,1
13791,22689816,"Yandri","",0,"Y",0,65,635,615,285,257,1,"N",65,17
13791,22747803,"sihirbaz","",0,"Y",0,65,1189,972,385,405,1,"N",65,1
13791,22696207,"yamandu","",0,"Y",0,65,1189,972,385,405,1,"N",65,1
13791,22778499,"gobek","",0,"Y",0,65,1189,972,385,405,1,"N",65,1
13791,22776155,"JulieC","",0,"Y",0,65,1189,972,385,405,1,"N",65,1
13791,22777534,"qwerty_fk","",0,"Y",0,65,1189,972,385,405,1,"N",65,1
13791,22778628,"nohDarwish",0,1,"Y",0,65,1189,972,385,405,1,"N",65,1
13791,22682048,"epochiero",0,1,"Y",0,65,819,750,259,245,1,"N",65,4
13791,22771944,"guptakushagr","",0,"Y",0,65,1189,972,385,405,1,"N",65,1
13795,22782761,"secularbird","",0,"N","","","","","","",0,"N","",0
13795,22725084,"bnuer","",0,"N","","","","","","",0,"N","",0
13795,22707373,"gerot","",0,"N","","","","","","",0,"N","",0
13795,22784384,"niumingchao","",0,"N","","","","","","",0,"N","",0
13795,22782222,"Titan_Q","",0,"N","","","","","","",0,"N","",0
13795,22752674,"Jat_","",0,"N","","","","","","",0,"N","",0
13795,22731582,"qiyang","",0,"N","","","","","","",0,"N","",0
13795,22659781,"algoritmar","",0,"N","","","","","","",0,"N","",0
13795,22781565,"Jh74N","",0,"N","","","","","","",0,"N","",0
13795,22685442,"erikue","",0,"N","","","","","","",0,"N","",0
13795,22752504,"medonada91","",0,"N","","","","","","",0,"N","",0
13795,22781414,"ajrkerr","",0,"N","","","","","","",0,"N","",0
13795,22756782,"seafood","",0,"N","","","","","","",0,"N","",0
13795,22781355,"cxysky","",0,"N","","","","","","",0,"N","",0
13795,19849563,"ACRush","",0,"N","","","","","","",0,"N","",12
13795,22771934,"bour1992","",0,"N","","","","","","",0,"N","",0
13795,22780751,"JavaLinker","",0,"N","","","","","","",0,"N","",0
13795,22658791,"sushanth","",0,"N","","","","","","",0,"N","",0
13795,22716352,"poorya.pzm","",0,"N","","","","","","",0,"N","",0
13795,22718882,"demon-AzAzeLLo","",0,"N","","","","","","",0,"N","",0
13795,22728771,"masibo","",0,"N","","","","","","",0,"N","",0
13795,22742140,"Mr.moon","",0,"N","","","","","","",0,"N","",0
13795,22749824,"J02P","",0,"N","","","","","","",0,"N","",0
13795,22780009,"chorne1235","",0,"N","","","","","","",0,"N","",0
13795,22778177,"add201","",0,"N","","","","","","",0,"N","",0
13795,22772740,"Resharper","",0,"N","","","","","","",0,"N","",0
13795,22751955,"Geork","",0,"N","","","","","","",0,"N","",0
13795,22765999,"zjintz","",0,"N","","","","","","",0,"N","",0
13795,22259180,"ahmadfarid","",0,"N","","","","","","",0,"N","",0
13795,22780770,"bluescrubbie","",0,"N","","","","","","",0,"N","",0
13795,22714592,"czw","",0,"N","","","","","","",0,"N","",0
13795,22778347,"nbryans","",0,"N","","","","","","",0,"N","",0
13795,22779419,"amytkay","",0,"N","","","","","","",0,"N","",0
13795,22719101,"gin_dl","",0,"N","","","","","","",0,"N","",0
13795,7400540,"samds","",0,"N","","","","","","",0,"N","",0
13795,22779882,"Murray2000","",0,"N","","","","","","",0,"N","",0
13795,22769059,"cgy4ever","",0,"N","","","","","","",0,"N","",0
13795,22781423,"barranek","",0,"N","","","","","","",0,"N","",0
13795,20078753,"m3nt0r","",0,"N","","","","","","",0,"N","",0
13795,22742090,"Fujiwaranosai","",0,"N","","","","","","",0,"N","",1
13795,22769811,"triple_g","",0,"N","","","","","","",0,"N","",0
13795,22755316,"Xerxes","",0,"N","","","","","","",0,"N","",0
13795,22746800,"mohsen.pers","",0,"N","","","","","","",0,"N","",0
13795,22773506,"syedahsan","",0,"N","","","","","","",0,"N","",0
13795,22780169,"Vasiliy_Berezhn","",0,"N","","","","","","",0,"N","",0
13795,22704111,"prembo","",0,"N","","","","","","",0,"N","",0
13795,22778346,"java-si","",0,"N","","","","","","",0,"N","",0
13795,22682529,"latioswang","",0,"N","","","","","","",0,"N","",0
13795,22781475,"kohli.rohit","",0,"N","","","","","","",0,"N","",0
13795,22746540,"TaeYoung","",0,"N","","","","","","",0,"N","",0
13795,22777787,"hongwan","",0,"N","","","","","","",0,"N","",0
13795,22767835,"Taoz","",0,"N","","","","","","",0,"N","",0
13795,22726992,"ypfxufeng","",0,"N","","","","","","",0,"N","",0
13795,22767162,"sirio","",0,"N","","","","","","",0,"N","",0
13795,22728571,"kimchikor","",0,"N","","","","","","",0,"N","",0
13795,22779920,"raghavneon","",0,"N","","","","","","",0,"N","",0
13795,22765123,"GlObAlInFeCtIoN","",0,"N","","","","","","",0,"N","",0
13795,22778391,"palladdium","",0,"N","","","","","","",0,"N","",0
13795,22714790,"xebro","",0,"N","","","","","","",0,"N","",4
13795,22746904,"WangDanning","",0,"N","","","","","","",0,"N","",0
13795,22781760,"kev0960","",0,"N","","","","","","",0,"N","",0
13795,22765621,"qingping2545","",0,"N","","","","","","",0,"N","",0
13795,22763623,"digital_phreak","",0,"N","","","","","","",0,"N","",0
13795,22780253,"al_maz","",0,"N","","","","","","",0,"N","",0
13795,22727820,"codersingh","",0,"N","","","","","","",0,"N","",0
13795,15225447,"fuxw","",0,"N","","","","","","",0,"N","",0
13795,22764678,"anhpp","",0,"N","","","","","","",0,"N","",2
13795,22738097,"TaleBook","",0,"N","","","","","","",0,"N","",0
13795,22778276,"muradmath","",0,"N","","","","","","",0,"N","",0
13795,22775917,"goldenweilai","",0,"N","","","","","","",0,"N","",1
13795,22780619,"TheRageKage12","",0,"N","","","","","","",0,"N","",0
13795,22653279,"dolfcao","",0,"N","","","","","","",0,"N","",0
13795,22781060,"zhangamao","",0,"N","","","","","","",0,"N","",0
13795,22780357,"srmo642002","",0,"N","","","","","","",0,"N","",0
13795,22781860,"davidv1992","",0,"N","","","","","","",0,"N","",0
13795,22729000,"acm20071631","",0,"N","","","","","","",0,"N","",0
13795,22705679,"dawidp","",0,"N","","","","","","",0,"N","",0
13795,22770211,"xuan_oscar","",0,"N","","","","","","",0,"N","",0
13795,22780269,"trampampam","",0,"N","","","","","","",0,"N","",0
13795,22778573,"Marcin1980","",0,"N","","","","","","",0,"N","",0
13795,22820172,"electro441","",0,"N","","","","","","",0,"N","",0
13795,22773258,"o.herna1","",0,"N","","","","","","",0,"N","",0
13795,22820091,"youpengqin","",0,"N","","","","","","",0,"N","",0
13795,22762023,"wasifhossain","",0,"N","","","","","","",0,"N","",0
13795,22768064,"Fibonacci13","",0,"N","","","","","","",0,"N","",0
13795,22710938,"pgt_topcoder","",0,"N","","","","","","",0,"N","",0
13795,22781575,"regaljiid1","",0,"N","","","","","","",0,"N","",0
13795,22742102,"Gkbin","",0,"N","","","","","","",0,"N","",0
13795,22782124,"369563158","",0,"N","","","","","","",0,"N","",0
13795,22778413,"xidui","",0,"N","","","","","","",0,"N","",0
13795,22679808,"vilia","",0,"N","","","","","","",0,"N","",0
13795,22725929,"mibert","",0,"N","","","","","","",0,"N","",0
13795,22765601,"ShannonOcean","",0,"N","","","","","","",0,"N","",0
13795,22725242,"ansin","",0,"N","","","","","","",0,"N","",0
13795,22710548,"rrajeshkannan","",0,"N","","","","","","",0,"N","",0
13795,22782717,"styuntao","",0,"N","","","","","","",0,"N","",0
13795,22782838,"xiaowenben","",0,"N","","","","","","",0,"N","",0
13795,22727539,"exclm","",0,"N","","","","","","",0,"N","",0
13795,11934138,"yangxuan","",0,"N","","","","","","",0,"N","",1
13795,282718,"Rustyoldman","",0,"N","","","","","","",0,"N","",20
13795,22703608,"xdforever","",0,"N","","","","","","",0,"N","",0
13795,22741375,"shakyan","",0,"N","","","","","","",0,"N","",0
13795,22820497,"mushuchina","",0,"N","","","","","","",0,"N","",0
13795,22768095,"kenvi","",0,"N","","","","","","",0,"N","",0
13795,22701358,"msed","",0,"N","","","","","","",0,"N","",0
13795,22759037,"prathab1","",0,"N","","","","","","",0,"N","",0
13795,22782962,"ybzhao","",0,"N","","","","","","",0,"N","",0
13795,22710444,"gnanavelek","",0,"N","","","","","","",0,"N","",0
13795,22782959,"jxchenyucong","",0,"N","","","","","","",0,"N","",0
13795,22749377,"windfall","",0,"N","","","","","","",0,"N","",0
13795,22820466,"leo_dimas","",0,"N","","","","","","",0,"N","",0
13795,22820631,"wwwtow","",0,"N","","","","","","",0,"N","",0
13795,22781123,"jimmy.gong","",0,"N","","","","","","",0,"N","",0
13795,22764476,"qq270687055","",0,"N","","","","","","",0,"N","",0
